nbr_ba_id,var_ba_nombre,"var_ba_status",nbr_pol_id
3870,Calderón,"En vigencia",3870
3871,San Diego,"En vigencia",3871
3872,San Roque,"En vigencia",3872
3873,Guamaní,"En vigencia",3873
3874,San Diego,"En vigencia",3874
3875,San Roque,"En vigencia",3875
3876,Carcelén,"En vigencia",3876
3877,San Diego,"En vigencia",3877
3878,San Diego,"En vigencia",3878
3879,Cochapamba,"En vigencia",3879
3880,San Diego,"En vigencia",3880
3881,San Diego,"En vigencia",3881
3882,San Roque,"En vigencia",3882
3883,San Diego,"En vigencia",3883
3884,San Diego,"En vigencia",3884
3885,San Diego,"En vigencia",3885
3886,San Diego,"En vigencia",3886
3887,San Diego,"En vigencia",3887
3888,San Diego,"En vigencia",3888
3889,San Diego,"En vigencia",3889
3890,San Diego,"En vigencia",3890
3891,San Roque,"En vigencia",3891
3892,San Roque,"En vigencia",3892
3893,San Diego,"En vigencia",3893
3894,San Diego,"En vigencia",3894
3895,San Diego,"En vigencia",3895
3896,Solanda,"En vigencia",3896
3897,San Bartolo,"En vigencia",3897
3898,Chilibulo,"En vigencia",3898
3899,San Diego,"En vigencia",3899
3900,San Diego,"En vigencia",3900
3901,San Diego,"No existe",3901
3902,Carcelén,"En vigencia",3902
3903,San Diego,"En vigencia",3903
3904,La Mena,"En vigencia",3904
3905,La Mena,"En vigencia",3905
3906,Ponceano,"No existe",3906
3907,San Diego,"No existe",3907
3908,San Diego,"En vigencia",3908
3909,San Diego,"En vigencia",3909
3910,Quitumbe,"En vigencia",3910
3911,Kennedy,"En vigencia",3911
3912,Chilibulo,"En vigencia",3912
3913,San Diego,"En vigencia",3913
3914,La Concepción,"En vigencia",3914
3915,Itchimbía,"En vigencia",3915
3916,San Diego,"En vigencia",3916
3917,San Diego,"No existe",3917
3918,San Diego,"En vigencia",3918
3919,Iñaquito,"En vigencia",3919
3920,San Diego,"En vigencia",3920
3921,San Diego,"En vigencia",3921
3922,San Diego,"En vigencia",3922
3923,San Diego,"En vigencia",3923
3924,San Diego,"En vigencia",3924
3925,San Diego,"En vigencia",3925
3926,San Diego,"En vigencia",3926
3927,San Diego,"No existe",3927
3928,Chillogallo,"En vigencia",3928
3929,La Libertad,"En vigencia",3929
3930,San Diego,"En vigencia",3930
3931,San Diego,"En vigencia",3931
3932,Chimbacalle,"En vigencia",3932
3933,San Diego,"En vigencia",3933
3934,San Diego,"En vigencia",3934
3935,San Diego,"En vigencia",3935
3936,Jipijapa,"En vigencia",3936
3937,Chilibulo,"En vigencia",3937
3938,San Diego,"En vigencia",3938
3939,Belisario Quevedo,"En vigencia",3939
3940,San Diego,"En vigencia",3940
3941,San Diego,"En vigencia",3941
3942,San Diego,"No existe",3942
3943,San Diego,"En vigencia",3943
3944,La Concepción,"En vigencia",3944
3945,San Diego,"En vigencia",3945
3946,San Diego,"En vigencia",3946
3947,Carcelén,"En vigencia",3947
3948,La Magdalena,"En vigencia",3948
3949,Calderón,"En vigencia",3949
3950,San Diego,"En vigencia",3950
3951,Iñaquito,"En vigencia",3951
3952,La Concepción,"En vigencia",3952
3953,Kennedy,"En vigencia",3953
3954,San Diego,"En vigencia",3954
3955,San Diego,"En vigencia",3955
3956,San Diego,"En vigencia",3956
3957,Chilibulo,"En vigencia",3957
3958,San Diego,"En vigencia",3958
3959,San Diego,"En vigencia",3959
3960,San Diego,"En vigencia",3960
3961,San Diego,"En vigencia",3961
3962,San Diego,"En vigencia",3962
3963,Mariscal Sucre,"En vigencia",3963
3964,La Magdalena,"En vigencia",3964
3965,El Condado,"En vigencia",3965
3966,San Diego,"En vigencia",3966
3967,La Libertad,"En vigencia",3967
3968,Ponceano,"En vigencia",3968
3969,San Roque,"No existe",3969
3970,San Diego,"En vigencia",3970
3971,San Diego,"En vigencia",3971
3972,Quitumbe,"En vigencia",3972
3973,La Magdalena,"En vigencia",3973
3974,San Diego,"En vigencia",3974
3975,San Roque,"En vigencia",3975
3976,Solanda,"En vigencia",3976
3977,San Diego,"En vigencia",3977
3978,San Diego,"En vigencia",3978
3979,La Libertad,"En vigencia",3979
3980,San Diego,"En vigencia",3980
3981,San Diego,"En vigencia",3981
3982,San Diego,"En vigencia",3982
3983,Ponceano,"En vigencia",3983
3984,San Diego,"En vigencia",3984
3985,San Diego,"En vigencia",3985
3986,San Diego,"En vigencia",3986
3987,San Diego,"En vigencia",3987
3988,La Magdalena,"En vigencia",3988
3989,San Diego,"En vigencia",3989
3990,San Diego,"En vigencia",3990
3991,La Argelia,"En vigencia",3991
3992,Chimbacalle,"En vigencia",3992
3993,San Diego,"En vigencia",3993
3994,San Roque,"En vigencia",3994
3995,San Diego,"En vigencia",3995
3996,San Roque,"En vigencia",3996
3997,San Diego,"En vigencia",3997
3998,Calderón,"En vigencia",3998
3999,Puengasí,"En vigencia",3999
4000,San Diego,"En vigencia",4000
4001,Puengasí,"En vigencia",4001
4002,San Roque,"En vigencia",4002
4003,San Diego,"En vigencia",4003
4004,San Diego,"En vigencia",4004
4005,San Diego,"En vigencia",4005
4006,San Diego,"En vigencia",4006
4007,San Diego,"En vigencia",4007
4008,La Concepción,"En vigencia",4008
4009,Puengasí,"En vigencia",4009
4010,Cotocollao,"En vigencia",4010
4011,La Ecuatoriana,"En vigencia",4011
4012,Carcelén,"No existe",4012
4013,San Diego,"En vigencia",4013
4014,San Diego,"En vigencia",4014
4015,San Diego,"En vigencia",4015
4016,San Diego,"En vigencia",4016
4017,San Diego,"En vigencia",4017
4018,San Diego,"En vigencia",4018
4019,San Roque,"En vigencia",4019
4020,San Diego,"En vigencia",4020
4021,Centro Histórico,"En vigencia",4021
4022,San Diego,"No existe",4022
4023,San Diego,"En vigencia",4023
4024,Kennedy,"En vigencia",4024
4025,San Diego,"En vigencia",4025
4026,San Roque,"En vigencia",4026
4027,San Diego,"En vigencia",4027
4028,San Roque,"En vigencia",4028
4029,San Diego,"En vigencia",4029
4030,La Libertad,"En vigencia",4030
4031,San Diego,"En vigencia",4031
4032,San Diego,"En vigencia",4032
4033,San Diego,"En vigencia",4033
4034,Belisario Quevedo,"En vigencia",4034
4035,San Diego,"En vigencia",4035
4036,San Diego,"En vigencia",4036
4037,Carcelén,"En vigencia",4037
4038,San Roque,"En vigencia",4038
4039,Belisario Quevedo,"No existe",4039
4040,San Diego,"En vigencia",4040
4041,Centro Histórico,"En vigencia",4041
4042,San Diego,"En vigencia",4042
4043,Comité del Pueblo,"En vigencia",4043
4044,Chilibulo,"En vigencia",4044
4045,San Diego,"En vigencia",4045
4046,Puengasí,"En vigencia",4046
4047,San Diego,"En vigencia",4047
4048,Turubamba,"En vigencia",4048
4049,La Ecuatoriana,"En vigencia",4049
4050,San Diego,"En vigencia",4050
4051,San Diego,"En vigencia",4051
4052,San Diego,"En vigencia",4052
4053,San Diego,"En vigencia",4053
4054,Chilibulo,"En vigencia",4054
4055,San Diego,"En vigencia",4055
4056,San Diego,"En vigencia",4056
4057,Jipijapa,"En vigencia",4057
4058,San Diego,"En vigencia",4058
4059,Chimbacalle,"En vigencia",4059
4060,Mariscal Sucre,"En vigencia",4060
4061,Guamaní,"En vigencia",4061
4062,San Roque,"En vigencia",4062
4063,San Diego,"En vigencia",4063
4064,San Diego,"En vigencia",4064
4065,San Diego,"En vigencia",4065
4066,Chillogallo,"En vigencia",4066
4067,San Diego,"En vigencia",4067
4068,San Diego,"En vigencia",4068
4069,El Condado,"En vigencia",4069
4070,San Roque,"En vigencia",4070
4071,Cochapamba,"En vigencia",4071
4072,La Magdalena,"En vigencia",4072
4073,San Diego,"En vigencia",4073
4074,Centro Histórico,"En vigencia",4074
4075,San Roque,"En vigencia",4075
4076,San Diego,"En vigencia",4076
4077,San Diego,"En vigencia",4077
4078,Guamaní,"En vigencia",4078
4079,Ponceano,"En vigencia",4079
4080,San Roque,"En vigencia",4080
4081,San Diego,"En vigencia",4081
4082,San Diego,"En vigencia",4082
4083,San Diego,"En vigencia",4083
4084,La Magdalena,"En vigencia",4084
4085,San Diego,"En vigencia",4085
4086,San Diego,"En vigencia",4086
4087,San Diego,"En vigencia",4087
4088,San Diego,"En vigencia",4088
4089,San Roque,"En vigencia",4089
4090,San Diego,"En vigencia",4090
4091,Comité del Pueblo,"En vigencia",4091
4092,Centro Histórico,"En vigencia",4092
4093,San Diego,"En vigencia",4093
4094,San Diego,"En vigencia",4094
4095,San Juan,"En vigencia",4095
4096,San Diego,"En vigencia",4096
4097,Cotocollao,"En vigencia",4097
4098,San Diego,"En vigencia",4098
4099,Comité del Pueblo,"En vigencia",4099
4100,San Diego,"En vigencia",4100
4101,San Diego,"En vigencia",4101
4102,Puengasí,"En vigencia",4102
4103,La Mena,"En vigencia",4103
4104,San Diego,"En vigencia",4104
4105,San Roque,"En vigencia",4105
4106,San Diego,"En vigencia",4106
4107,La Ecuatoriana,"No existe",4107
4108,Kennedy,"En vigencia",4108
4109,San Diego,"En vigencia",4109
4110,San Juan,"En vigencia",4110
4111,Rumipamba,"En vigencia",4111
4112,San Diego,"En vigencia",4112
4113,San Diego,"En vigencia",4113
4114,San Diego,"En vigencia",4114
4115,San Diego,"En vigencia",4115
4116,La Ferroviaria,"En vigencia",4116
4117,Kennedy,"En vigencia",4117
4118,San Roque,"En vigencia",4118
4119,San Diego,"En vigencia",4119
4120,San Diego,"En vigencia",4120
4121,La Mena,"En vigencia",4121
4122,San Diego,"En vigencia",4122
4123,San Diego,"En vigencia",4123
4124,Carcelén,"En vigencia",4124
4125,Belisario Quevedo,"En vigencia",4125
4126,San Diego,"En vigencia",4126
4127,San Diego,"En vigencia",4127
4128,La Libertad,"En vigencia",4128
4129,San Diego,"No existe",4129
4130,San Diego,"En vigencia",4130
4131,San Diego,"En vigencia",4131
4132,San Diego,"En vigencia",4132
4133,San Diego,"En vigencia",4133
4134,Rumipamba,"En vigencia",4134
4135,San Diego,"En vigencia",4135
4136,San Diego,"En vigencia",4136
4137,Comité del Pueblo,"En vigencia",4137
4138,San Diego,"En vigencia",4138
4139,San Roque,"En vigencia",4139
4140,San Diego,"En vigencia",4140
4141,San Diego,"En vigencia",4141
4142,San Diego,"En vigencia",4142
4143,Cochapamba,"En vigencia",4143
4144,La Libertad,"En vigencia",4144
4145,San Roque,"En vigencia",4145
4146,San Diego,"En vigencia",4146
4147,La Ecuatoriana,"En vigencia",4147
4148,La Magdalena,"En vigencia",4148
4149,Chilibulo,"En vigencia",4149
4150,La Ferroviaria,"En vigencia",4150
4151,San Diego,"En vigencia",4151
4152,San Diego,"En vigencia",4152
4153,La Mena,"En vigencia",4153
4154,El Condado,"En vigencia",4154
4155,San Diego,"En vigencia",4155
4156,San Diego,"En vigencia",4156
4157,Chimbacalle,"En vigencia",4157
4158,Turubamba,"En vigencia",4158
4159,San Diego,"En vigencia",4159
4160,San Diego,"En vigencia",4160
4161,Puengasí,"En vigencia",4161
4162,San Diego,"En vigencia",4162
4163,Calderón,"En vigencia",4163
4164,San Diego,"En vigencia",4164
4165,San Diego,"En vigencia",4165
4166,San Diego,"En vigencia",4166
4167,San Diego,"En vigencia",4167
4168,Belisario Quevedo,"En vigencia",4168
4169,San Diego,"En vigencia",4169
4170,La Magdalena,"En vigencia",4170
4171,El Condado,"En vigencia",4171
4172,San Diego,"En vigencia",4172
4173,Cotocollao,"En vigencia",4173
4174,San Diego,"En vigencia",4174
4175,San Roque,"En vigencia",4175
4176,San Diego,"No existe",4176
4177,San Diego,"En vigencia",4177
4178,La Argelia,"En vigencia",4178
4179,San Diego,"En vigencia",4179
4180,San Diego,"En vigencia",4180
4181,Jipijapa,"En vigencia",4181
4182,Rumipamba,"En vigencia",4182
4183,Turubamba,"En vigencia",4183
4184,Turubamba,"En vigencia",4184
4185,San Diego,"En vigencia",4185
4186,La Libertad,"En vigencia",4186
4187,San Diego,"En vigencia",4187
4188,Itchimbía,"En vigencia",4188
4189,Solanda,"En vigencia",4189
4190,San Diego,"En vigencia",4190
4191,San Diego,"En vigencia",4191
4192,San Diego,"En vigencia",4192
4193,San Diego,"En vigencia",4193
4194,San Diego,"En vigencia",4194
4195,San Diego,"En vigencia",4195
4196,Centro Histórico,"En vigencia",4196
4197,San Diego,"En vigencia",4197
4198,San Roque,"En vigencia",4198
4199,San Diego,"En vigencia",4199
4200,San Diego,"En vigencia",4200
4201,El Condado,"En vigencia",4201
4202,San Diego,"No existe",4202
4203,Belisario Quevedo,"En vigencia",4203
4204,San Roque,"En vigencia",4204
4205,Chilibulo,"En vigencia",4205
4206,San Diego,"No existe",4206
4207,Chilibulo,"En vigencia",4207
4208,San Diego,"En vigencia",4208
4209,San Diego,"En vigencia",4209
4210,San Diego,"En vigencia",4210
4211,San Roque,"En vigencia",4211
4212,San Roque,"En vigencia",4212
4213,San Roque,"En vigencia",4213
4214,San Diego,"En vigencia",4214
4215,San Diego,"En vigencia",4215
4216,Carcelén,"En vigencia",4216
4217,San Diego,"En vigencia",4217
4218,San Diego,"En vigencia",4218
4219,San Diego,"En vigencia",4219
4220,San Diego,"En vigencia",4220
4221,Cochapamba,"En vigencia",4221
4222,La Ecuatoriana,"En vigencia",4222
4223,San Roque,"En vigencia",4223
4224,San Diego,"En vigencia",4224
4225,La Mena,"En vigencia",4225
4226,Carcelén,"En vigencia",4226
4227,San Diego,"En vigencia",4227
4228,Chilibulo,"En vigencia",4228
4229,Solanda,"En vigencia",4229
4230,San Diego,"En vigencia",4230
4231,Solanda,"En vigencia",4231
4232,San Diego,"En vigencia",4232
4233,La Concepción,"En vigencia",4233
4234,San Diego,"En vigencia",4234
4235,San Diego,"En vigencia",4235
4236,San Diego,"En vigencia",4236
4237,San Diego,"En vigencia",4237
4238,San Diego,"En vigencia",4238
4239,San Diego,"En vigencia",4239
4240,San Diego,"En vigencia",4240
4241,Guamaní,"En vigencia",4241
4242,La Libertad,"En vigencia",4242
4243,Turubamba,"En vigencia",4243
4244,San Diego,"En vigencia",4244
4245,El Condado,"En vigencia",4245
4246,San Diego,"En vigencia",4246
4247,Cotocollao,"En vigencia",4247
4248,San Diego,"En vigencia",4248
4249,San Diego,"En vigencia",4249
4250,San Roque,"En vigencia",4250
4251,San Roque,"En vigencia",4251
4252,Puengasí,"En vigencia",4252
4253,El Condado,"En vigencia",4253
4254,San Diego,"En vigencia",4254
4255,Solanda,"No existe",4255
4256,San Diego,"En vigencia",4256
4257,San Diego,"En vigencia",4257
4258,San Diego,"En vigencia",4258
4259,San Diego,"En vigencia",4259
4260,San Diego,"En vigencia",4260
4261,San Diego,"En vigencia",4261
4262,San Diego,"En vigencia",4262
4263,San Diego,"En vigencia",4263
4264,Solanda,"En vigencia",4264
4265,San Roque,"En vigencia",4265
4266,San Diego,"En vigencia",4266
4267,San Diego,"En vigencia",4267
4268,Solanda,"En vigencia",4268
4269,Comité del Pueblo,"En vigencia",4269
4270,San Diego,"En vigencia",4270
4271,San Diego,"En vigencia",4271
4272,La Argelia,"En vigencia",4272
4273,San Diego,"En vigencia",4273
4274,San Diego,"En vigencia",4274
4275,San Diego,"En vigencia",4275
4276,San Diego,"No existe",4276
4277,San Diego,"En vigencia",4277
4278,San Diego,"En vigencia",4278
4279,Rumipamba,"En vigencia",4279
4280,San Diego,"En vigencia",4280
4281,Cochapamba,"En vigencia",4281
4282,San Diego,"En vigencia",4282
4283,San Diego,"En vigencia",4283
4284,San Diego,"En vigencia",4284
4285,San Juan,"En vigencia",4285
4286,San Diego,"En vigencia",4286
4287,San Roque,"En vigencia",4287
4288,San Diego,"En vigencia",4288
4289,San Diego,"En vigencia",4289
4290,San Diego,"En vigencia",4290
4291,San Diego,"En vigencia",4291
4292,San Roque,"En vigencia",4292
4293,San Diego,"En vigencia",4293
4294,San Diego,"En vigencia",4294
4295,San Diego,"En vigencia",4295
4296,San Diego,"En vigencia",4296
4297,Quitumbe,"En vigencia",4297
4298,San Diego,"En vigencia",4298
4299,San Diego,"En vigencia",4299
4300,San Diego,"En vigencia",4300
4301,San Diego,"En vigencia",4301
4302,San Diego,"En vigencia",4302
4303,San Diego,"En vigencia",4303
4304,El Condado,"En vigencia",4304
4305,San Diego,"En vigencia",4305
4306,Rumipamba,"En vigencia",4306
4307,San Diego,"En vigencia",4307
4308,La Mena,"En vigencia",4308
4309,San Diego,"En vigencia",4309
4310,Ponceano,"En vigencia",4310
4311,San Diego,"En vigencia",4311
4312,Ponceano,"En vigencia",4312
4313,San Juan,"En vigencia",4313
4314,La Argelia,"En vigencia",4314
4315,San Diego,"En vigencia",4315
4316,La Magdalena,"En vigencia",4316
4317,San Diego,"No existe",4317
4318,San Diego,"En vigencia",4318
4319,San Diego,"En vigencia",4319
4320,La Libertad,"En vigencia",4320
4321,San Diego,"En vigencia",4321
4322,Cochapamba,"En vigencia",4322
4323,San Diego,"En vigencia",4323
4324,San Diego,"En vigencia",4324
4325,San Diego,"En vigencia",4325
4326,La Argelia,"En vigencia",4326
4327,San Diego,"En vigencia",4327
4328,San Diego,"En vigencia",4328
4329,Carcelén,"En vigencia",4329
4330,Comité del Pueblo,"En vigencia",4330
4331,San Diego,"En vigencia",4331
4332,San Diego,"En vigencia",4332
4333,Mariscal Sucre,"En vigencia",4333
4334,Comité del Pueblo,"En vigencia",4334
4335,San Diego,"En vigencia",4335
4336,San Diego,"No existe",4336
4337,San Diego,"En vigencia",4337
4338,San Diego,"En vigencia",4338
4339,San Diego,"En vigencia",4339
4340,San Diego,"En vigencia",4340
4341,San Diego,"En vigencia",4341
4342,La Concepción,"En vigencia",4342
4343,Cotocollao,"En vigencia",4343
4344,San Diego,"En vigencia",4344
4345,San Diego,"En vigencia",4345
4346,San Diego,"En vigencia",4346
4347,San Diego,"En vigencia",4347
4348,San Roque,"En vigencia",4348
4349,San Diego,"En vigencia",4349
4350,Chimbacalle,"En vigencia",4350
4351,San Diego,"En vigencia",4351
4352,Carcelén,"En vigencia",4352
4353,San Diego,"En vigencia",4353
4354,San Diego,"En vigencia",4354
4355,San Diego,"En vigencia",4355
4356,Centro Histórico,"En vigencia",4356
4357,San Diego,"En vigencia",4357
4358,San Roque,"En vigencia",4358
4359,San Diego,"En vigencia",4359
4360,San Diego,"En vigencia",4360
4361,Belisario Quevedo,"En vigencia",4361
4362,San Roque,"En vigencia",4362
4363,San Diego,"En vigencia",4363
4364,Jipijapa,"En vigencia",4364
4365,San Diego,"En vigencia",4365
4366,San Diego,"En vigencia",4366
4367,La Ecuatoriana,"En vigencia",4367
4368,San Diego,"En vigencia",4368
4369,San Diego,"En vigencia",4369
4370,Jipijapa,"En vigencia",4370
4371,San Diego,"En vigencia",4371
4372,San Diego,"En vigencia",4372
4373,San Diego,"En vigencia",4373
4374,San Diego,"En vigencia",4374
4375,Carcelén,"En vigencia",4375
4376,San Diego,"En vigencia",4376
4377,San Diego,"En vigencia",4377
4378,San Diego,"En vigencia",4378
4379,San Diego,"En vigencia",4379
4380,San Diego,"En vigencia",4380
4381,San Diego,"En vigencia",4381
4382,Mariscal Sucre,"En vigencia",4382
4383,San Diego,"En vigencia",4383
4384,San Roque,"En vigencia",4384
4385,Carcelén,"En vigencia",4385
4386,San Diego,"En vigencia",4386
4387,Puengasí,"No existe",4387
4388,San Diego,"En vigencia",4388
4389,San Diego,"En vigencia",4389
4390,San Diego,"En vigencia",4390
4391,San Diego,"En vigencia",4391
4392,San Diego,"En vigencia",4392
4393,Mariscal Sucre,"En vigencia",4393
4394,San Bartolo,"En vigencia",4394
4395,San Roque,"En vigencia",4395
4396,San Diego,"En vigencia",4396
4397,San Diego,"En vigencia",4397
4398,San Diego,"En vigencia",4398
4399,San Juan,"En vigencia",4399
4400,San Diego,"En vigencia",4400
4401,San Diego,"En vigencia",4401
4402,San Diego,"En vigencia",4402
4403,San Diego,"En vigencia",4403
4404,San Diego,"En vigencia",4404
4405,San Diego,"En vigencia",4405
4406,Cotocollao,"En vigencia",4406
4407,San Diego,"En vigencia",4407
4408,Chimbacalle,"En vigencia",4408
4409,San Diego,"En vigencia",4409
4410,San Diego,"En vigencia",4410
4411,San Diego,"En vigencia",4411
4412,La Libertad,"En vigencia",4412
4413,San Diego,"En vigencia",4413
4414,San Diego,"En vigencia",4414
4415,Turubamba,"En vigencia",4415
4416,San Diego,"En vigencia",4416
4417,San Diego,"En vigencia",4417
4418,La Ferroviaria,"En vigencia",4418
4419,San Roque,"En vigencia",4419
4420,San Diego,"En vigencia",4420
4421,Rumipamba,"En vigencia",4421
4422,La Argelia,"En vigencia",4422
4423,San Diego,"En vigencia",4423
4424,San Diego,"En vigencia",4424
4425,Centro Histórico,"En vigencia",4425
4426,San Diego,"En vigencia",4426
4427,San Roque,"En vigencia",4427
4428,San Diego,"En vigencia",4428
4429,San Roque,"En vigencia",4429
4430,San Roque,"En vigencia",4430
4431,San Roque,"En vigencia",4431
4432,San Diego,"En vigencia",4432
4433,San Diego,"En vigencia",4433
4434,Puengasí,"En vigencia",4434
4435,San Diego,"En vigencia",4435
4436,San Diego,"En vigencia",4436
4437,La Ferroviaria,"En vigencia",4437
4438,San Diego,"En vigencia",4438
4439,San Diego,"En vigencia",4439
4440,Centro Histórico,"En vigencia",4440
4441,San Diego,"En vigencia",4441
4442,San Diego,"En vigencia",4442
4443,Puengasí,"En vigencia",4443
4444,San Roque,"En vigencia",4444
4445,San Diego,"En vigencia",4445
4446,San Diego,"En vigencia",4446
4447,San Diego,"En vigencia",4447
4448,San Diego,"En vigencia",4448
4449,San Roque,"En vigencia",4449
4450,El Condado,"No existe",4450
4451,La Argelia,"En vigencia",4451
4452,Cochapamba,"En vigencia",4452
4453,San Diego,"En vigencia",4453
4454,San Diego,"En vigencia",4454
4455,San Diego,"En vigencia",4455
4456,San Diego,"En vigencia",4456
4457,San Diego,"En vigencia",4457
4458,San Diego,"En vigencia",4458
4459,Jipijapa,"En vigencia",4459
4460,San Diego,"En vigencia",4460
4461,San Diego,"En vigencia",4461
4462,San Diego,"En vigencia",4462
4463,San Diego,"En vigencia",4463
4464,San Roque,"En vigencia",4464
4465,San Diego,"En vigencia",4465
4466,San Roque,"En vigencia",4466
4467,La Ecuatoriana,"En vigencia",4467
4468,San Roque,"En vigencia",4468
4469,San Diego,"En vigencia",4469
4470,San Diego,"En vigencia",4470
4471,San Roque,"En vigencia",4471
4472,San Diego,"En vigencia",4472
4473,San Roque,"En vigencia",4473
4474,El Condado,"En vigencia",4474
4475,Mariscal Sucre,"En vigencia",4475
4476,San Diego,"En vigencia",4476
4477,El Condado,"No existe",4477
4478,La Argelia,"En vigencia",4478
4479,San Diego,"En vigencia",4479
4480,San Diego,"En vigencia",4480
4481,San Diego,"En vigencia",4481
4482,San Diego,"En vigencia",4482
4483,Belisario Quevedo,"En vigencia",4483
4484,Kennedy,"En vigencia",4484
4485,La Ferroviaria,"En vigencia",4485
4486,San Diego,"En vigencia",4486
4487,Centro Histórico,"En vigencia",4487
4488,San Roque,"En vigencia",4488
4489,Puengasí,"En vigencia",4489
4490,San Diego,"En vigencia",4490
4491,San Roque,"En vigencia",4491
4492,San Diego,"En vigencia",4492
4493,Cochapamba,"En vigencia",4493
4494,Chimbacalle,"En vigencia",4494
4495,Chillogallo,"En vigencia",4495
4496,San Diego,"En vigencia",4496
4497,San Diego,"En vigencia",4497
4498,La Magdalena,"En vigencia",4498
4499,San Roque,"En vigencia",4499
4500,Puengasí,"En vigencia",4500
4501,San Roque,"En vigencia",4501
4502,El Condado,"En vigencia",4502
4503,San Diego,"En vigencia",4503
4504,Centro Histórico,"En vigencia",4504
4505,Calderón,"En vigencia",4505
4506,Cochapamba,"En vigencia",4506
4507,San Diego,"En vigencia",4507
4508,San Diego,"En vigencia",4508
4509,San Diego,"En vigencia",4509
4510,Centro Histórico,"En vigencia",4510
4511,Solanda,"En vigencia",4511
4512,Ponceano,"En vigencia",4512
4513,El Condado,"En vigencia",4513
4514,San Diego,"En vigencia",4514
4515,Cochapamba,"En vigencia",4515
4516,Guamaní,"En vigencia",4516
4517,San Diego,"En vigencia",4517
4518,Itchimbía,"En vigencia",4518
4519,San Roque,"En vigencia",4519
4520,San Diego,"No existe",4520
4521,San Diego,"En vigencia",4521
4522,La Concepción,"En vigencia",4522
4523,San Diego,"En vigencia",4523
4524,Mariscal Sucre,"En vigencia",4524
4525,San Diego,"En vigencia",4525
4526,San Diego,"En vigencia",4526
4527,San Diego,"En vigencia",4527
4528,San Roque,"En vigencia",4528
4529,San Diego,"En vigencia",4529
4530,San Diego,"En vigencia",4530
4531,San Diego,"En vigencia",4531
4532,Solanda,"En vigencia",4532
4533,Centro Histórico,"En vigencia",4533
4534,San Diego,"En vigencia",4534
4535,San Diego,"En vigencia",4535
4536,Belisario Quevedo,"En vigencia",4536
4537,San Diego,"En vigencia",4537
4538,San Diego,"En vigencia",4538
4539,San Diego,"En vigencia",4539
4540,San Roque,"En vigencia",4540
4541,Mariscal Sucre,"En vigencia",4541
4542,Itchimbía,"En vigencia",4542
4543,San Diego,"En vigencia",4543
4544,San Diego,"En vigencia",4544
4545,El Condado,"En vigencia",4545
4546,San Diego,"En vigencia",4546
4547,San Diego,"En vigencia",4547
4548,Belisario Quevedo,"En vigencia",4548
4549,San Diego,"En vigencia",4549
4550,San Diego,"En vigencia",4550
4551,San Diego,"En vigencia",4551
4552,San Diego,"En vigencia",4552
4553,Quitumbe,"En vigencia",4553
4554,Mariscal Sucre,"En vigencia",4554
4555,San Diego,"En vigencia",4555
4556,Comité del Pueblo,"En vigencia",4556
4557,San Diego,"En vigencia",4557
4558,San Diego,"En vigencia",4558
4559,Kennedy,"En vigencia",4559
4560,San Diego,"En vigencia",4560
4561,San Diego,"No existe",4561
4562,San Roque,"En vigencia",4562
4563,Cochapamba,"En vigencia",4563
4564,San Diego,"En vigencia",4564
4565,Comité del Pueblo,"En vigencia",4565
4566,San Diego,"En vigencia",4566
4567,San Diego,"En vigencia",4567
4568,San Diego,"En vigencia",4568
4569,San Diego,"En vigencia",4569
4570,Ponceano,"En vigencia",4570
4571,San Roque,"En vigencia",4571
4572,San Diego,"En vigencia",4572
4573,San Diego,"En vigencia",4573
4574,San Diego,"En vigencia",4574
4575,San Roque,"En vigencia",4575
4576,La Mena,"En vigencia",4576
4577,San Diego,"En vigencia",4577
4578,San Diego,"En vigencia",4578
4579,San Diego,"En vigencia",4579
4580,El Condado,"En vigencia",4580
4581,La Ecuatoriana,"En vigencia",4581
4582,Kennedy,"En vigencia",4582
4583,San Diego,"En vigencia",4583
4584,San Roque,"En vigencia",4584
4585,La Mena,"No existe",4585
4586,San Diego,"En vigencia",4586
4587,Iñaquito,"En vigencia",4587
4588,La Ecuatoriana,"En vigencia",4588
4589,San Diego,"En vigencia",4589
4590,San Bartolo,"En vigencia",4590
4591,San Diego,"En vigencia",4591
4592,San Diego,"En vigencia",4592
4593,Rumipamba,"En vigencia",4593
4594,San Diego,"En vigencia",4594
4595,La Magdalena,"En vigencia",4595
4596,Chilibulo,"En vigencia",4596
4597,San Diego,"En vigencia",4597
4598,Guamaní,"En vigencia",4598
4599,San Diego,"En vigencia",4599
4600,San Diego,"En vigencia",4600
4601,San Diego,"En vigencia",4601
4602,Ponceano,"En vigencia",4602
4603,Iñaquito,"En vigencia",4603
4604,Rumipamba,"En vigencia",4604
4605,San Diego,"En vigencia",4605
4606,San Diego,"En vigencia",4606
4607,San Diego,"En vigencia",4607
4608,San Diego,"En vigencia",4608
4609,San Diego,"En vigencia",4609
4610,San Diego,"En vigencia",4610
4611,San Diego,"En vigencia",4611
4612,Quitumbe,"En vigencia",4612
4613,La Concepción,"En vigencia",4613
4614,San Diego,"En vigencia",4614
4615,San Diego,"En vigencia",4615
4616,Cotocollao,"En vigencia",4616
4617,San Diego,"En vigencia",4617
4618,Itchimbía,"En vigencia",4618
4619,Iñaquito,"En vigencia",4619
4620,San Diego,"En vigencia",4620
